mode,mu,sigma,mean_u,ppl_var,ppl_max,corrected_state,text_snippet
wild,0.4,0.1,0.5164099999999999,62624.6662663629,1950.8390697674424,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.405,0.01,0.5129349999999999,33300298.50328532,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.405,0.015,0.5129349999999999,33300298.50328532,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.405,0.02,0.5129349999999999,33300298.50328532,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.405,0.025,0.5104075,33247621.189033903,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.405,0.03,0.5104075,33247184.496719353,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.405,0.035,0.5104075,33247610.288517017,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.405,0.04,0.510105,33499679.1440826,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.405,0.045,0.5104175,43632269.52637927,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.405,0.05,0.51133625,42407794.49192642,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.405,0.055,0.5133387500000001,70977748054.03061,2396745.142857143,3b,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.405,0.06,0.51789625,33687098.4073423,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.405,0.065,0.5106075000000001,34738819689.28123,1677721.5999999987,1,"the architecture of computers: networks of neurons are connected together into networks of networks,..."
wild,0.405,0.07,0.5143337499999999,217134321000.1529,4194304.000000001,1,the architecture of computers: networks of neurons are connected together to form circuits that are ...
wild,0.405,0.075,0.50985875,18616.910931051014,860.8998357963873,1,"the architecture of a computer. Like computers, brains receive inputs, process them, and generate ou..."
wild,0.405,0.08,0.5085,55129.389192998235,1786.330494037478,1,"the architecture of a computer. Like computers, brains receive inputs, process them, and generate ou..."
wild,0.405,0.085,0.51622375,6029.103129384102,600.9031518624641,1,"the architecture of a computer. Like computers, the human brain has a central processing unit (CPU) ..."
wild,0.405,0.09,0.5149999999999999,87116.68330373368,2467.237647058823,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.405,0.095,0.5164099999999999,62366.259270165116,1950.8390697674424,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.405,0.1,0.5164099999999999,71419.55714049107,2097.1520000000005,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.41,0.01,0.5129349999999999,33300298.50328532,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.41,0.015,0.5129349999999999,33300298.50328532,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.41,0.02,0.5129349999999999,33300287.99894278,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.41,0.025,0.5104075,33247527.697538126,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.41,0.03,0.5104075,33247582.87550528,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.41,0.035,0.5104075,33247745.88076557,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.41,0.04,0.5107812500000001,43773254.42190789,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.41,0.045,0.51133625,43125945.64038565,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.41,0.05,0.5132524999999999,70992244155.45395,2396745.142857143,3b,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.41,0.055,0.5180412500000001,33268028.130576532,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.41,0.06,0.5081075,34740244040.3809,1677721.5999999987,1,"the architecture of computers: networks of neurons are connected together into networks of networks,..."
wild,0.41,0.065,0.509055,34739288844.80174,1677721.5999999987,1,"the architecture of computers: networks of neurons are connected together into networks of networks,..."
wild,0.41,0.07,0.50985875,17660.17538322679,817.2844894777865,1,"the architecture of a computer. Like computers, brains receive inputs, process them, and generate ou..."
wild,0.41,0.075,0.5085,54190.29276841019,1792.4376068376062,1,"the architecture of a computer. Like computers, brains receive inputs, process them, and generate ou..."
wild,0.41,0.08,0.51622375,5899.156725024438,595.443498012493,1,"the architecture of a computer. Like computers, the human brain has a central processing unit (CPU) ..."
wild,0.41,0.085,0.5149999999999999,72752.21065643802,2208.6908899420755,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.41,0.09,0.5164099999999999,60713.12053487465,1923.9926605504588,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.41,0.095,0.5164099999999999,71216.88750523205,2097.1520000000005,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.41,0.1,0.51409625,96492802729.76744,2796202.666666669,1,"the architecture of a computer. Like a computer, the human brain is in a constant state of evolution..."
wild,0.415,0.01,0.5129349999999999,33300298.50328532,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.415,0.015,0.5129349999999999,33300298.50328532,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.415,0.02,0.5129349999999999,33300507.94979798,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.415,0.025,0.5104075,33247091.201818448,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.415,0.03,0.5104075,33247752.06643321,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.415,0.035,0.5104075,33247963.20538438,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.415,0.04,0.5107975,43878271.744891204,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.415,0.045,0.51133625,42709697.9649835,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.415,0.05,0.5133387500000001,70977728964.12558,2396745.142857143,3b,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.415,0.055,0.51878125,33687393.12924072,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.415,0.06,0.5093387500000001,34740114498.78327,1677721.5999999987,1,"the architecture of computers: networks of neurons are connected together into networks of networks,..."
wild,0.415,0.065,0.5187181818181817,23618.010882692906,960.234432234432,1,the architecture of a computer. Researchers have noticed that when one part of your brain is damaged...
wild,0.415,0.07,0.51161625,66085.48765691661,2001.0992366412218,1,"the architecture of a computer. Like computers, brains receive inputs, process them, and generate ou..."
wild,0.415,0.075,0.5100775,64605.20730075651,1804.7779690189336,1,"the architecture of a computer. Like computers, brains receive inputs, process them, and generate ou..."
wild,0.415,0.08,0.51622375,6910.83642421557,649.2730650154798,1,"the architecture of a computer. Like computers, the human brain has a central processing unit (CPU) ..."
wild,0.415,0.085,0.5164099999999999,60494.11801360705,1923.9926605504588,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.415,0.09,0.5164099999999999,69780.58989981846,2069.2175629008393,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.415,0.095,0.51409625,96492766050.38753,2796202.666666669,1,"the architecture of a computer. Like a computer, the human brain is in a constant state of evolution..."
wild,0.415,0.1,0.5151075,26797031.73160678,46603.37777777779,1,"the architecture of a computer. The brain is an organ that has a function, and this function is to c..."
wild,0.42,0.01,0.5129349999999999,33300298.50328532,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.42,0.015,0.5129349999999999,33300298.50328532,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.42,0.02,0.5129349999999999,33300501.02368583,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.42,0.025,0.5104075,33247112.236647822,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.42,0.03,0.5104075,33247598.31487425,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.42,0.035,0.5107812500000001,44009942.85540797,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.42,0.04,0.51133625,43226275.93217548,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.42,0.045,0.51370125,2310376659.4424973,430185.02564102545,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.42,0.05,0.5180412500000001,33267325.06929321,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.42,0.055,0.5106075000000001,34738825377.483475,1677721.5999999987,1,"the architecture of computers: networks of neurons are connected together into networks of networks,..."
wild,0.42,0.06,0.5143337499999999,217135405353.96365,4194304.000000001,1,the architecture of computers: networks of neurons are connected together to form circuits that are ...
wild,0.42,0.065,0.50985875,20859.440041544265,942.9640287769784,1,"the architecture of a computer. Like computers, brains receive inputs, process them, and generate ou..."
wild,0.42,0.07,0.5154175000000001,147464.2810836896,2720.04150453956,4,"the architecture of a computer. Like computers, brains receive inputs, process them, and generate ou..."
wild,0.42,0.075,0.51622375,6705.480267105607,640.1562881562879,1,"the architecture of a computer. Like computers, the human brain has a central processing unit (CPU) ..."
wild,0.42,0.08,0.5164099999999999,59221.70928668637,1897.8751131221725,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.42,0.085,0.5164099999999999,69271.05719636093,2066.1596059113303,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.42,0.09,0.51409625,70891300251.62534,2396745.142857143,1,"the architecture of a computer. Like a computer, the human brain is in a constant state of evolution..."
wild,0.42,0.095,0.5151075,26501745.5326047,46345.90055248622,1,"the architecture of a computer. The brain is an organ that has a function, and this function is to c..."
wild,0.42,0.1,0.51418375,480804883.26788074,197379.0117647059,1,the architecture of a computer. The brain is an organ that has a function and it does a particular j...
wild,0.425,0.01,0.5129349999999999,33300298.50328532,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.425,0.015,0.5129349999999999,33300298.50328532,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.425,0.02,0.5104075,33247601.763509404,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.425,0.025,0.5104075,33247480.13925302,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.425,0.03,0.5104075,33247902.182087995,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.425,0.035,0.5107975,43654314.85259254,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.425,0.04,0.51133625,42740714.951668024,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.425,0.045,0.52001625,33826050.35717286,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.425,0.05,0.51878125,33271627.74574089,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.425,0.055,0.5100887500000001,34738624932.5056,1677721.5999999987,1,"the architecture of computers: networks of neurons are connected together into networks of networks,..."
wild,0.425,0.06,0.51501625,40816.04509887511,1222.11655011655,1,the architecture of a computer. Researchers have noticed that when one part of your brain is damaged...
wild,0.425,0.065,0.51466625,9217456.216862317,27280.02601626018,1,"the architecture of a computer. Like computers, brains receive inputs, process them, and generate ou..."
wild,0.425,0.07,0.51622375,6605.896779863714,636.6581663630843,1,"the architecture of a computer. Like computers, the human brain has a central processing unit (CPU) ..."
wild,0.425,0.075,0.5151075,78288.86463451145,2164.2435500515994,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.425,0.08,0.5164099999999999,69047.0490677639,2066.1596059113303,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.425,0.085,0.5208662499999999,70882495399.70078,2396745.142857143,4,"the architecture of a computer. Like a computer, the human brain is in a constant state of evolution..."
wild,0.425,0.09,0.5161487499999999,138939501282.0584,3355443.199999998,1,"the architecture of a computer. Like a computer, the human brain is in a constant state of evolution..."
wild,0.425,0.095,0.5134812500000001,492321746.45315325,199728.761904762,1,the architecture of a computer. The brain is an organ that has a function and it does a particular j...
wild,0.425,0.1,0.5134812500000001,504253333.385948,202135.1325301205,1,the architecture of a computer. The brain is an organ that has a function and it does a particular j...
wild,0.43,0.01,0.5129349999999999,33300298.50328532,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.43,0.015,0.5129349999999999,33300288.215040065,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.43,0.02,0.5104075,33247473.509901203,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.43,0.025,0.5104075,33247547.085049562,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.43,0.03,0.510105,33507441.62908454,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.43,0.035,0.51133625,43642287.25769438,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.43,0.04,0.51370125,2310380297.831466,430185.02564102545,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.43,0.045,0.5180412500000001,33267151.165774573,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.43,0.05,0.5100887500000001,34738724398.66625,1677721.5999999987,1,"the architecture of computers: networks of neurons are connected together into networks of networks,..."
wild,0.43,0.055,0.5143337499999999,217135399585.63193,4194304.000000001,1,the architecture of computers: networks of neurons are connected together to form circuits that are ...
wild,0.43,0.06,0.51466625,7419714.160288436,24456.583090379005,1,"the architecture of a computer. Like computers, brains receive inputs, process them, and generate ou..."
wild,0.43,0.065,0.5143262500000001,19953.718507463636,911.0130321459599,1,"the architecture of a computer. Like computers, brains receive inputs, process them, and generate ou..."
wild,0.43,0.07,0.5145312499999999,92028.42019814783,2734.2268578878757,1,"the architecture of a computer. Like computers, the human brain has a central processing unit (CPU) ..."
wild,0.43,0.075,0.5164099999999999,68684.12070276406,2066.1596059113303,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.43,0.08,0.5208662499999999,70882451242.57812,2396745.142857143,4,"the architecture of a computer. Like a computer, the human brain is in a constant state of evolution..."
wild,0.43,0.085,0.5161487499999999,138939556299.13876,3355443.199999998,1,"the architecture of a computer. Like a computer, the human brain is in a constant state of evolution..."
wild,0.43,0.09,0.5134812500000001,492321392.23298997,199728.761904762,1,the architecture of a computer. The brain is an organ that has a function and it does a particular j...
wild,0.43,0.095,0.5134812500000001,516627183.94414186,204600.19512195105,1,the architecture of a computer. The brain is an organ that has a function and it does a particular j...
wild,0.43,0.1,0.51503125,33913315.18167064,52428.80000000003,1,the architecture of a computer. The brain is an organ that has a function and the function is to pro...
wild,0.435,0.01,0.5129349999999999,33300298.50328532,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.435,0.015,0.5129349999999999,33300288.86182051,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.435,0.02,0.5104075,33247033.92834269,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.435,0.025,0.5104075,33247465.17920012,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.435,0.03,0.5107812500000001,43969071.62721821,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.435,0.035,0.51133625,42834877.715399764,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.435,0.04,0.52001625,33823308.576193705,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.435,0.045,0.5186487499999999,33271655.773874022,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.435,0.05,0.51483375,217136531531.22488,4194304.000000001,1,the architecture of computers: networks of neurons are connected together to form circuits that are ...
wild,0.435,0.055,0.51573,39993.56539548823,1398.1013333333335,1,the architecture of a computer. Researchers have noticed that when one part of your brain is damaged...
wild,0.435,0.06,0.5141137499999999,10273.433806698666,860.1936013125516,1,"the architecture of a computer. Like computers, brains receive inputs, process them, and generate ou..."
wild,0.435,0.065,0.5145312499999999,70080.73104074979,2385.838452787259,1,"the architecture of a computer. Like computers, the human brain has a central processing unit (CPU) ..."
wild,0.435,0.07,0.5164099999999999,69242.14798959286,2066.1596059113303,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.435,0.075,0.5188123287671232,77579333503.37085,2396745.142857143,1,"the architecture of a computer. Like a computer, the human brain is in a constant state of evolution..."
wild,0.435,0.08,0.51628375,171918905906.50327,3355443.199999998,4,"the architecture of a computer. Like a computer, the human brain is in a constant state of evolution..."
wild,0.435,0.085,0.5134812500000001,504256176.2544385,202135.1325301205,1,the architecture of a computer. The brain is an organ that has a function and it does a particular j...
wild,0.435,0.09,0.51503125,31129505.843016893,50231.185628742554,1,the architecture of a computer. The brain is an organ that has a function and the function is to pro...
wild,0.435,0.095,0.51503125,35221852.369579,53430.62420382169,1,the architecture of a computer. The brain is an organ that has a function and the function is to pro...
wild,0.435,0.1,0.51503125,38586325.246564895,55924.05333333336,1,the architecture of a computer. The brain is an organ that has a function and the function is to pro...
wild,0.44,0.01,0.5129349999999999,33300298.50328532,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.44,0.015,0.5129349999999999,33300504.975534122,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.44,0.02,0.5104075,33246975.65114551,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.44,0.025,0.5104075,33248033.30965521,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.44,0.03,0.51133625,43522562.379837476,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.44,0.035,0.5109899999999999,33803558.15316538,52265.470404984444,3b,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.44,0.04,0.518595,33680893.35969408,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.44,0.045,0.51483375,217137453494.10144,4194304.000000001,1,the architecture of computers: networks of neurons are connected together to form circuits that are ...
wild,0.44,0.05,0.514,217130512482.46976,4194304.000000001,1,the architecture of computers: networks of neurons are connected together to form circuits that are ...
wild,0.44,0.055,0.5141137499999999,10542.689870820792,874.5421184320268,1,"the architecture of a computer. Like computers, brains receive inputs, process them, and generate ou..."
wild,0.44,0.06,0.5145312499999999,52788.99858458245,2070.2388943731494,1,"the architecture of a computer. Like computers, the human brain has a central processing unit (CPU) ..."
wild,0.44,0.065,0.5164099999999999,67459.6741622585,2038.0485908649177,1,"the architecture of a computer. Like a computer, the human brain consists of a series of components ..."
wild,0.44,0.07,0.5164863013698631,872869021.9276588,254200.2424242426,1,"the architecture of a computer. Like a computer, the human brain has two distinct and interrelated p..."
wild,0.44,0.075,0.51628375,171918922729.21097,3355443.199999998,4,"the architecture of a computer. Like a computer, the human brain is in a constant state of evolution..."
wild,0.44,0.08,0.5161487499999999,217101262851.1462,4194304.000000001,1,"the architecture of a computer. Like a computer, the human brain is in a constant state of evolution..."
wild,0.44,0.085,0.51503125,32278881.295922082,51150.04878048784,1,the architecture of a computer. The brain is an organ that has a function and the function is to pro...
wild,0.44,0.09,0.51503125,36607672.975516215,54471.480519480516,1,the architecture of a computer. The brain is an organ that has a function and the function is to pro...
wild,0.44,0.095,0.51503125,41010359.2063581,57653.6632302405,1,the architecture of a computer. The brain is an organ that has a function and the function is to pro...
wild,0.44,0.1,0.51503125,43669983.76350637,59493.673758865254,1,the architecture of a computer. The brain is an organ that has a function and the function is to pro...
wild,0.445,0.01,0.5129349999999999,33300298.70729384,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.445,0.015,0.5104075,33247449.317440145,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.445,0.02,0.5104075,33247385.738867413,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.445,0.025,0.5107812500000001,44171711.75877521,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.445,0.03,0.51133625,43126365.40868509,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.445,0.035,0.52001625,33821413.23316137,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.445,0.04,0.5186487499999999,33271797.247840483,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.445,0.045,0.5143337499999999,217136551800.5141,4194304.000000001,1,the architecture of computers: networks of neurons are connected together to form circuits that are ...
wild,0.445,0.05,0.5160862500000001,88714.44466811125,2621.4400000000005,1,"the architecture of a computer. Researchers have found that when one side of your brain is damaged, ..."
wild,0.445,0.055,0.5145312499999999,38478.084111736425,1766.7666385846671,1,"the architecture of a computer. Like computers, the human brain has a central processing unit (CPU) ..."
wild,0.445,0.06,0.5131224999999999,289.06636399005055,92.23926812104149,1,"the architecture of a computer. Like computers, the human brain has a central processing unit (CPU) ..."
wild,0.445,0.065,0.51527125,868601079703.0924,8388608.000000002,1,"the architecture of a computer. Like a computer, the human brain is in a constant state of evolution..."
wild,0.445,0.07,0.51628375,129752274033.54208,2796202.666666669,4,"the architecture of a computer. Like a computer, the human brain is in a constant state of evolution..."
wild,0.445,0.075,0.5161487499999999,217101542404.61963,4194304.000000001,1,"the architecture of a computer. Like a computer, the human brain is in a constant state of evolution..."
wild,0.445,0.08,0.51503125,33080875.71957606,51781.530864197564,1,the architecture of a computer. The brain is an organ that has a function and the function is to pro...
wild,0.445,0.085,0.51503125,37825949.75290564,55370.349834983484,1,the architecture of a computer. The brain is an organ that has a function and the function is to pro...
wild,0.445,0.09,0.51503125,42161600.1720052,58457.198606271726,1,the architecture of a computer. The brain is an organ that has a function and the function is to pro...
wild,0.445,0.095,0.51503125,45921724.129192516,61008.05818181818,1,the architecture of a computer. The brain is an organ that has a function and the function is to pro...
wild,0.445,0.1,0.51503125,50980957.13990943,64280.52107279688,1,the architecture of a computer. The brain is an organ that has a function and the function is to pro...
wild,0.45,0.01,0.5129349999999999,33300288.430885155,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.45,0.015,0.5104075,33247319.029523395,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.45,0.02,0.5104075,33247286.240746826,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.45,0.025,0.51133625,43828009.952187985,51941.845201238364,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged ions an..."
wild,0.45,0.03,0.5114799999999999,33813946.45017401,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
wild,0.45,0.035,0.518595,33680891.869023316,52265.470404984444,1,"clockwork—a complex network of neural connections orchestrated by neurotransmitters, charged atoms a..."
